id_restaurant,name,city,rating,num_of_reviews,category
0x80c2d66a85c70dd9:0x56f8723e47e94cc,El Palacio Restaurant & Night Club,La Puente,1.9,136,['Latin American restaurant']
0x80c2d6742440c4eb:0x3df728ec4df56d1d,Tic Tac Restaurant,La Puente,1.9,32,['Mexican restaurant']
0x80c2d6746eb8f3a3:0x6340ce8106b2655d,Rincon De Guayabitos,La Puente,2.4,41,['Mexican restaurant']
0x80c2d6cf0f0c861b:0x18e2daea12591e51,Guacs Mexican Grill,City of Industry,1.5,31,['Mexican restaurant']
0x80c2d701b4211ab9:0x9a132b4afdfb4a0f,Carniceria La Esperanza,La Puente,2.3,49,['Mexican restaurant']
0x80c2d709dcfd0d89:0x1b61acd0476ceb9b,Taqueria Los Tres Amigos Inc.,Baldwin Park,2.1,39,['Mexican restaurant']
0x80c2d71b73761e25:0x63d010daf63a102b,Merendero San Marcos,City of Industry,3.1,16,['Mexican restaurant']
0x80c2d72472dba74f:0x60819a8942dd4063,Los Mariscos La Puente,La Puente,2.6,19,['Mexican restaurant']
0x80c2d73379207f47:0x4a35deddedaef2f1,Diana's Mexican Food Products Inc,El Monte,1.9,383,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2d74b14d55f49:0x29fccf19c328fce3,Taqueria La Cabaña E&E,El Monte,2.2,63,['Mexican restaurant']
0x80c2d751f0fe8219:0x9dc710511e54538d,Pollo Rico,El Monte,1.5,20,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2d751f0fe8219:0xb1f75c7a954127b4,El Sol Restaurante,El Monte,2.0,28,['Mexican restaurant']
0x80c2d765f8c90a3d:0x16afb75943e7ad50,Cowboy Burgers & BBQ,Baldwin Park,1.6,22,['Mexican restaurant']
0x80c2d76f49469dc5:0x5daef1f2164a0ea2,Tony Mariscos Restaurant,Baldwin Park,2.3,80,['Mexican restaurant']
0x80c2d76f78f486db:0xade65b33d5c9c995,Estrella Market & Liquor,Baldwin Park,1.9,37,['Mexican restaurant']
0x80c2d7834bb60adf:0x120b2714e615eaf7,Casa Guerrero,Baldwin Park,2.2,78,['Mexican restaurant']
0x80c2d7854b06ad93:0xf90ebc44879d5824,Mariscos Uruapan Restaurant,Baldwin Park,2.2,635,['Mexican restaurant']
0x80c2d7c03a5f8ff9:0x176b5c106ed7c6f5,Mi Lindo Oaxaca Restaurant,Baldwin Park,2.5,63,['Mexican restaurant']
0x80c2d7d422b9f2a1:0xa57c4f8e29a6752c,Rero's Burrito Co,West Covina,3.2,38,['Mexican restaurant']
0x80c2d7d5744c4da1:0xadcfb127fc54c068,Peter's El Loco,West Covina,2.2,320,['Mexican restaurant']
0x80c2d90835ff09d1:0x77162d9238092c34,Los Alazanes Mexican Food,Duarte,2.8,12,['Mexican restaurant']
0x80c2d91a9557cc5d:0xe37b49e737b101c2,Xécora Gastronomía Urbana,El Monte,2.4,192,['Mexican restaurant']
0x80c2d9f823cbe3a9:0xfdcd7083717c89f,CAMICH FT,Azusa,2.7,31,['Mexican restaurant']
0x80c2da107d732357:0x68a24810328ef803,Don Gerardo's Restaurant,El Monte,2.2,80,['Mexican restaurant']
0x80c2dabd3ceeb7d1:0x4dbbc8ee0f76ca28,Babita Mexicuisine,San Gabriel,2.7,51,['Mexican restaurant']
0x80c2dac54ae10e35:0x2686b73e2b02933c,Del Mar Cafe,San Gabriel,2.5,39,['Mexican restaurant']
0x80c2dba360ec4245:0x51dca69d2c700992,Taco Bell,Alameda,1.3,88,['Mexican restaurant']
0x80c327980befd7f7:0xbb2def55c61ed740,Carniceria Las Glorias market #2,Azusa,2.9,20,['Mexican restaurant']
0x80c327fe3ed69861:0x137204be98d95301,Tierra Caliente Mexican Food,Azusa,2.9,21,['Mexican restaurant']
0x80c3282988916d9d:0xeac7394ef1f41cbe,Stand Up Tacos,West Covina,2.1,93,['Mexican restaurant']
0x80c3287367c2ecc3:0xd7b98af7e23f735b,Zapopana's café Tortas Y Raspados,Covina,2.2,62,['Mexican restaurant']
0x80c32901696e0843:0x5d24d408a4b5323b,Misky Misky Cocina Peruana,West Covina,2.6,721,['Peruvian restaurant']
0x80c32922ad8b1bf7:0x8b6f6a580db35be9,El Valiente Mexican Grill,Covina,1.6,13,['Mexican restaurant']
0x80c32b10e49a672f:0x46288086505cc6f3,Tacos Los Potrillos,West Covina,2.7,10,['Mexican restaurant']
0x80c32b59872578b1:0x202a84ffec724d84,GUACS Woodfire Mexican Grill,Diamond Bar,2.1,34,['Mexican restaurant']
0x80c32c6844a375c5:0x4af014ef361fbb01,Intiraymi Restaurant Peruvian Cuisine,Diamond Bar,2.3,55,['Peruvian restaurant']
0x80c32c8de85b3949:0xd28c01bb23d26bb8,La Olla Mexican Grill,Diamond Bar,1.9,13,['Mexican restaurant']
0x80c32d19d4acee93:0x16d6c3d6459d15a8,Mariscos Baja,Pomona,1.6,48,['Mexican restaurant']
0x80c32d927de98995:0xce4dc70d895571d4,20/20 Bar & Grill,Pomona,1.6,76,['Mexican restaurant']
0x80c32daf1ba2a2f7:0x4d5873814bc9ee56,El Pirata Mexican seafood,Diamond Bar,3.1,40,['Mexican restaurant']
0x80c32dd09ccd3473:0xe79c3af49f3e5e53,El Buen Taco,Pomona,1.8,27,['Mexican restaurant']
0x80c32dec891e7af9:0x6cfb6bff95ea171a,Guadalajara Birreria y Taqueria,Pomona,1.9,28,['Mexican restaurant']
0x80c32df87de45b4d:0xbdacb64727289881,Cardenas Markets,Pomona,1.4,447,"['Latin American restaurant', 'Mexican restaurant']"
0x80c32dfacaee28d7:0x7a951aaca879976a,Corazon Urban Kitchen,Pomona,2.5,48,['Mexican restaurant']
0x80c32f35013950c1:0x1dfe4b4ca6e4a938,F.S. Mexican Food,San Dimas,2.0,38,['Mexican restaurant']
0x80c32f3a13b5bf73:0xa3d41c6c19a833a6,Zendejas Mexican Restaurant,San Dimas,2.1,537,['Mexican restaurant']
0x80c32fa4fbb0f24d:0x1d93272a2df4912a,El Patron II Authentic Mexican Food,La Verne,2.3,61,['Mexican restaurant']
0x80c32fa8bfb005d9:0x2f2fdb0182332c00,Raffa's Carniceria Panaderia Taqueria #3,Pomona,2.3,59,['Mexican restaurant']
0x80c32ff661acd82b:0xa4d79ca0bccb4304,Don Baja Grill,La Verne,3.1,25,['Mexican restaurant']
0x80c33173cbe73e07:0xce02e95d9c128524,Tacos El Paisa,Upland,2.5,129,['Mexican restaurant']
0x80c331796fcf2843:0xa85e2a5b73004bc5,Habanero's Mexican Food,Montclair,2.4,40,['Mexican restaurant']
0x80c3317fe7ac0001:0xd7aa83c1fd777828,La Michoacana,Montclair,2.0,21,['Mexican restaurant']
0x80c3321bced04259:0x2883b44b9e7d2026,Tacos El CUÑADO,Pomona,2.8,19,['Mexican restaurant']
0x80c3323b9dbab78b:0xd4c17060f414dbb2,Super Taco,Montclair,2.1,31,['Mexican restaurant']
0x80c332f6ec2d546d:0x73715581dfc412c7,Churros y raspados,Chino,2.5,30,['Mexican restaurant']
0x80c333253a749025:0x6b2963156f148cbf,Estancia at The Grand Conquista,Chino,2.1,14,['Mexican restaurant']
0x80c333844304100d:0xb6d7c281c479d618,LA ESTRELLA LATINA,Ontario,2.0,54,['Mexican restaurant']
0x80c333b4c2bba979:0x61e6d3aca09c0bd7,Tortas El Guero,Ontario,2.3,33,['Mexican restaurant']
0x80c333c2fdeb10bd:0x44f9c12fd728271a,Alberto's Mexican Food,Ontario,1.6,664,"['Mexican restaurant', 'Latin American restaurant']"
0x80c333c414f9d317:0x817db0e418b27098,El Borrego Restaurant,Chino,2.7,21,['Mexican restaurant']
0x80c333df66b00a87:0x186a38127a4c4ece,Alberto's Mexican Food,Ontario,1.8,20,['Mexican restaurant']
0x80c33447ac620549:0x522e11630d29203f,Del Taco,Bakersfield,1.6,700,['Mexican restaurant']
0x80c3351b7666baad:0x7fc95fd75e8370cd,Taco Nacion,Ontario,2.3,19,['Mexican restaurant']
0x80c3352fb6488d4d:0x568f5b3cb65fe31c,South Tacos R&R,Ontario,2.1,26,['Mexican restaurant']
0x80c3358275307c61:0xc89ffd702d2b255e,Del Taco,Bakersfield,1.7,964,['Mexican restaurant']
0x80c335d8ae6be851:0xf022f94ace57c2b4,Senor Baja,Rancho Cucamonga,2.5,50,"['Mexican restaurant', 'Latin American restaurant']"
0x80c33661b9bbf6b1:0xd0e0fec1adc787ff,Tasty Chicken,Rancho Cucamonga,2.7,57,"['Latin American restaurant', 'Mexican restaurant']"
0x80c3368084c48a75:0xca291bbad6a279c4,Alberto's Mexican Food,Ontario,1.7,792,['Mexican restaurant']
0x80c336810fc2c681:0x117c9793db88d0c3,Taco Bell,Alameda,0.6,17,['Mexican restaurant']
0x80c3368a623e7c83:0x348d7a55752cee1c,Chile Red,Rancho Cucamonga,2.2,69,['Mexican restaurant']
0x80c33737b1fd29d1:0x7ad0286bfd0be5b2,Tacos los carnales,Rancho Cucamonga,2.6,21,['Mexican restaurant']
0x80c34b464df7a6cd:0x2da4e9fc06997e8b,TAQUERIA VIVA VILLA MARKET,Fontana,2.1,1042,['Mexican restaurant']
0x80c34c8452e55553:0x314f9cf33b21aa82,EL OASIS FRUTAL,Fontana,2.2,11,['Mexican restaurant']
0x80c34c898beac91b:0x737a376f80b63167,The Fifth Lounge,Fontana,1.9,69,['Mexican restaurant']
0x80c34c8d9eb2eb97:0x674260f7cec68c2,El Portal,Fontana,1.8,25,['Mexican restaurant']
0x80c34cfd730f1adb:0x8e523b4be8d267db,El Baja,Fontana,2.3,512,['Mexican restaurant']
0x80c34d0657111f2f:0x3981a7230f166f72,La Auténtica Michoacána,Rialto,1.7,48,['Mexican restaurant']
0x80c34d0686258b07:0x1f45fb3d14239792,Birrieria Gonzalez,Fontana,2.5,63,['Mexican restaurant']
0x80c34d0c5730cbdd:0x42ad8bbd8266b48d,DF Tamales,Rialto,2.4,56,['Mexican restaurant']
0x80c34d3306ee7acf:0xe21977133452d824,El Mesquite Restaurant,Bloomington,1.8,17,['Mexican restaurant']
0x80c34d9cbb7766bb:0x3601a37d48890a3b,Baker's Drive-Thru,Rialto,1.9,962,['Mexican restaurant']
0x80c34da1a0ac3c09:0x47f2953b0b3d63f5,Armando's Mexican Food,Rialto,2.8,14,['Mexican restaurant']
0x80c35215431a0ef3:0xb4704b2f843ae37,Tacos Martin,Muscoy,2.0,29,['Mexican restaurant']
0x80c3529d7c145c3f:0xc5bc0c3f83a1dd0b,Baker's Drive-Thru,Rialto,1.9,1070,['Mexican restaurant']
0x80c352c9279561b9:0xd76c36703338acca,La Tapatia Tacos Y Tortas,Colton,2.3,21,"['Mexican restaurant', 'Latin American restaurant']"
0x80c35302b0cb3cf3:0xfba7aa498528afbd,Amapola Rico Taco,San Bernardino,1.8,1355,"['Mexican restaurant', 'Latin American restaurant']"
0x80c3532a8c2e9fd3:0x61af7baff8485065,Chio's Tacos,San Bernardino,2.1,12,['Mexican restaurant']
0x80c353998be4c315:0x562e9b7a0a649e80,Barbacoa de borrego estilo texcoco,San Bernardino,2.3,41,['Mexican restaurant']
0x80c3539aa47c57ab:0xaffd25503083d233,Mi Casita Purepecha,San Bernardino,3.2,12,['Mexican restaurant']
0x80c353a7a8034017:0x4c85887eb0bafab0,El Pollo Loco,Burbank,1.8,523,['Mexican restaurant']
0x80c353a9129496e3:0x732ea578f68154e9,Paco's Tacos,Anaheim,2.2,72,['Mexican restaurant']
0x80c353e02880be65:0x3b0623f1a2488871,Taqueira San Miguel,Rialto,2.3,13,['Mexican restaurant']
0x80c353ef3524b5d9:0xa52c1cd330e01715,Moreno's Rico Taco,San Bernardino,2.2,47,"['Mexican restaurant', 'Latin American restaurant']"
0x80c35489d2be1e73:0x279379618e1bec28,Del Rosa,San Bernardino,1.8,11,"['Mexican restaurant', 'Latin American restaurant']"
0x80c354bc052b4131:0x323dc9b01a22b30,Guadalajaras Birrieria,San Bernardino,1.5,14,['Mexican restaurant']
0x80c354f885e66f7d:0xef2705fc02259dfe,Tukut Lounge at San Manuel Casino,Highland,2.1,28,['Mexican restaurant']
0x80c354f889ec6517:0x9fbf692efaf7f788,Oasis Burger,Highland,1.5,11,['Mexican restaurant']
0x80c3552e46115015:0xcfb0abf8529e83dc,Dos Amigos Tortas,Highland,2.3,634,['Mexican restaurant']
0x80c3554a2518a855:0x1294274cf9253518,Rosa Maria's Mexican Food,Highland,2.4,463,['Mexican restaurant']
0x80c364430f028643:0x3a1635ac94bbd66b,Bionicos Y Raspados Puebla,Victorville,2.0,12,['Mexican restaurant']
0x80c36514453c4ee7:0x5754cd74f10d3e55,Taqueria los hermanos #2,Victorville,2.1,43,['Mexican restaurant']
0x80c36545e439eb79:0x12d14219d1dac756,Los Abuelos Family Restaurant,Victorville,3.1,12,['Mexican restaurant']
0x80c36590dc81235f:0xe18fc917e84a83b9,Taco Grande,Victorville,2.4,14,['Mexican restaurant']
0x80c365ad5402fadf:0xa1a7bcbb0a3b3340,Tortas Ahogadas Chapala Mexican Food in Victorville,Victorville,2.1,19,['Mexican restaurant']
0x80c365ccb6fcd5f5:0xf1da359bc5e9ffda,La Baja Gourmet,Victorville,2.8,12,['Mexican restaurant']
0x80c36612d5155555:0x212615f331ababf9,The Galley Fish Tacos,Victorville,2.7,653,['Mexican restaurant']
0x80c36622c42bb5fd:0xc8c8fffdbd830105,Baja Fresh Mexican Grill,Firebaugh,2.1,53,['Mexican restaurant']
0x80c3663f1ae4d899:0xaaf61de88e7c174a,Del Taco,Bakersfield,1.0,60,['Mexican restaurant']
0x80c3663f6ed8acd1:0xfc56fa58e16fa5e3,Tacos Mexico,Bell,1.9,1106,['Mexican restaurant']
0x80c36709b672e55d:0x24df6e0eaefb610c,Contigo Peru,Victorville,2.6,50,['Peruvian restaurant']
0x80c36781e7bbf825:0xb60e1fda4a9c936d,Casa Delicias,Hesperia,2.4,13,['Mexican restaurant']
0x80c3697a447f6de1:0x178b795e0c29ee0,Mija's Mexican Food,Hesperia,2.3,26,['Mexican restaurant']
0x80c37035b2152561:0x6f0e4294e694baaf,Dunagan's Market,Adelanto,1.4,11,['Mexican restaurant']
0x80c47b731cb91dc3:0x983a17e744a7d2e5,Plata's Mexican Food,Barstow,2.6,19,['Mexican restaurant']
0x80c4b477dd6f3349:0x3b1ebbc1ca68ff6,Hacienda Grill,Big Bear Lake,2.3,635,['Mexican restaurant']
0x80ce236737f90ead:0x36a7572dd5bbda3d,Valenzuela's Cafe,Needles,2.4,14,['Mexican restaurant']
0x80d7565c05cf786f:0x808c80cfee93996c,Marco's Restaurant,Westmorland,2.4,30,['Mexican restaurant']
0x80d761026188d613:0xfae2297b1593865f,"D'Poly Taco, Grill & Beer",El Centro,2.6,278,['Mexican restaurant']
0x80d761577d30622f:0xe778ef702235e580,El Merendero,El Centro,2.2,11,['Mexican restaurant']
0x80d765314eab96bd:0x6b8c8d0600322aba,Asadero Neighborhood,Calexico,1.9,60,['Mexican restaurant']
0x80d765d9a578bb87:0x8797d567b999f8bb,Crazy Bull Inc.,Calexico,2.1,32,['Mexican restaurant']
0x80d767831e37983d:0x672eeee0df0cafee,MR Tacos Inc,El Centro,2.2,21,['Mexican restaurant']
0x80d76bd82848155f:0xa8a155b751b611a3,Mi Casita Restaurant,Holtville,2.4,19,['Mexican restaurant']
0x80d77ab38e9cfe95:0x6055dc1c85caef2c,D Poly,Calexico,1.9,57,['Mexican restaurant']
0x80d945697e510a5b:0x474cb14efa2be01d,Los Primos Mexican Food,Chula Vista,1.6,17,"['Mexican restaurant', 'Latin American restaurant']"
0x80d948b93bf18163:0xc75958273adc4b9c,Valentinas Taco Shop,San Diego,1.7,82,['Mexican restaurant']
0x80d9491b31b169fb:0xae4eb81eb9acb070,Tacos El Orejas,San Diego,1.5,16,['Mexican restaurant']
0x80d94c03770b280d:0x8a629d8f907c5ea8,Fruit Palace,San Diego,2.7,40,['Mexican restaurant']
0x80d94c279cd1f903:0xa128e76691272113,Birrieria And Menuderia Del Toro,Chula Vista,2.0,94,['Mexican restaurant']
0x80d94c2aa51e3905:0xecbc7d46ebd2f6f9,Broadway Diner,Chula Vista,1.8,34,['Mexican restaurant']
0x80d94d8595384b41:0x9ce9f527b6c976af,Taqueria El Cino,San Diego,2.6,79,['Mexican restaurant']
0x80d94dd100000001:0xc6f6e0b9b33e948d,Tortas Ahogadas El Gallito,Chula Vista,2.2,55,['Mexican restaurant']
0x80d94dd54cc7a965:0x6644eef53093053f,Fruteria La Capirucha,Chula Vista,2.5,62,"['Latin American restaurant', 'Mexican restaurant']"
0x80d94dd6f2d1b923:0x846efd7db64f45ef,Karina's Mexican Seafood,Chula Vista,1.5,15,['Mexican restaurant']
0x80d94e45748fdf6f:0x99f9a9e8d248fa0,Tropical Oasis,Chula Vista,2.2,83,['Mexican restaurant']
0x80d94e7b7018af41:0x457f54a8fa1a96ab,Los Pancho's Taco Shop,Chula Vista,2.0,532,"['Mexican restaurant', 'Latin American restaurant']"
0x80d94e87e5fb2077:0xe35664020ad8a031,Los Primos Birria,Chula Vista,2.4,221,['Mexican restaurant']
0x80d94e9d1efb1e87:0xa8535e34b52e5e96,Mexipino Craft,Chula Vista,2.8,122,['Mexican restaurant']
0x80d94fcb689099cd:0x8a1f161cb8eb7360,Albeto’s Taco Shop,Chula Vista,1.8,10,['Mexican restaurant']
0x80d9502f687787ef:0x7cea26d0331e10e3,La Luz Ultralounge,Bonita,2.4,36,['Caribbean restaurant']
0x80d950556cde426f:0x594f46030cabc7b,Eriberto's Taco Shop,San Diego,1.2,41,['Mexican restaurant']
0x80d95110d45d52e9:0xab8133fbb2995925,Antojitos Tenampa,Lemon Grove,2.5,72,['Mexican restaurant']
0x80d951fa37c63313:0x2679c692cf1600a5,MR TACOS,National City,3.0,10,"['Mexican restaurant', 'Latin American restaurant']"
0x80d953097b8e7e4f:0xc9db5021d7a58507,Tacos La Mezcla,San Diego,3.2,10,['Mexican restaurant']
0x80d95312c7ebffff:0x809141dd1bd752b0,Tury's Tacos,San Diego,3.4,11,['Mexican restaurant']
0x80d95359b6069f13:0x7b62352641a97774,La Fiesta,San Diego,2.3,19,['Mexican restaurant']
0x80d95374349945bf:0x7bfd220816e79b47,Papayin's Taco Shop Mexican Food,San Diego,2.2,33,['Mexican restaurant']
0x80d953b199ec1c63:0x75246201634351b2,Los Burritos,National City,1.9,23,['Mexican restaurant']
0x80d953b5f12d8491:0xd1c638ec6240320b,Coliman Mexican Food,San Diego,1.6,28,['Mexican restaurant']
0x80d953c362625207:0xf32b409d00b97c25,Diaz Brothers Mexican Catering,San Diego,1.8,16,['Mexican restaurant']
0x80d953d14465edff:0x786b59d5a613c51a,La Patrona Mexican Grill,San Diego,1.6,37,['Mexican restaurant']
0x80d953fdd4a39f6b:0x355d739350db2902,La Morena Taco Shop,San Diego,1.8,13,['Mexican restaurant']
0x80d9543caf8fa7bb:0xbccdf65e8411ceac,Mariscos La Morena,San Diego,2.1,22,['Mexican restaurant']
0x80d954468ceef439:0x4de816883f32fed5,Rolberto's Taco Shop,San Diego,2.1,201,['Mexican restaurant']
0x80d9544957270c53:0xa686588cc04aa86e,Ponce's Mexican Restaurant,San Diego,2.6,782,['Mexican restaurant']
0x80d95459d428fe6b:0x83bee098bd793eec,Taquería Zapata,San Diego,2.6,11,['Mexican restaurant']
0x80d9548b3b6c7657:0x9f168c2a8653c48d,Amorcito Corazón Mexican Bistro,San Diego,2.7,27,['Mexican restaurant']
0x80d954a785856451:0x4f0fb5fa24f5f8c7,Bravo Carne Asada & Beer,San Diego,3.1,19,['Mexican restaurant']
0x80d954a8a225dc43:0xca2fa0967959e171,Al Teatro Panini Grill,San Diego,2.8,20,['Mexican restaurant']
0x80d954c2b25d7f69:0x1587b0ba8b48005f,Mama Testa,San Diego,2.3,15,['Mexican restaurant']
0x80d95502cc99d93f:0x4e230eaf8be7a448,Mexicali Street Tacos,San Diego,2.5,10,['Mexican restaurant']
0x80d9554d21138b4b:0x8bd5b0e30864c174,La Princesita Taco Truck,San Diego,1.7,23,['Mexican restaurant']
0x80d955878b99a8bb:0x37cafc025d85ff9,Sonora Express Mexican Fusión,San Diego,2.7,24,['Mexican restaurant']
0x80d955a4a8520777:0xff1b4d672fa2b00b,Cocina Calavera,San Diego,2.5,13,"['Mexican restaurant', 'Peruvian restaurant']"
0x80d956d2ca6339c1:0x44de7e8a8c1b9706,Sabor Mexican Grill,Lemon Grove,2.1,66,"['Mexican restaurant', 'Latin American restaurant']"
0x80d957102329765b:0xecc8e44833258b3f,Rigoberto's Taco Shop,La Mesa,2.0,340,['Mexican restaurant']
0x80d957868f2ff275:0x2a58075cad572fc8,Lolita's Mexican Food,San Diego,2.8,23,['Mexican restaurant']
0x80d957e6981b20d9:0xcedfd44271792da2,Señor Burro,La Mesa,2.4,98,['Mexican restaurant']
0x80d9590703bd326b:0x83c933cdce7b0804,El Mustacho,El Cajon,2.0,33,['Mexican restaurant']
0x80d959226253593b:0xe0a4855e247686cc,Mi Taco Shop,El Cajon,2.6,33,['Mexican restaurant']
0x80d9592c94c0a70b:0xa37a40d2ba5f176d,Daniel's Taco Shop,El Cajon,2.9,20,['Mexican restaurant']
0x80d959ea093d59bd:0x34dfa81427901933,Panda's Mexican Restaurant,El Cajon,1.9,114,['Mexican restaurant']
0x80d95bd7fa9b6bd3:0xd87e432519653e64,La Baja Mexican Food,Spring Valley,3.4,15,['Mexican restaurant']
0x80d95ee96e48a66f:0x673b933cacfc5af5,La Cresta Restaurant & Taco Shop,El Cajon,3.0,40,['Mexican restaurant']
0x80d95ffa8c9f5515:0xb91da3de3cb4740e,La Cresta Restaurant and Caffé,El Cajon,3.0,27,['Mexican restaurant']
0x80da588e088ac6b7:0x8469217e519bbbb8,Taqueria Monte Alban,Coachella,2.3,14,['Mexican restaurant']
0x80dac74de7ce6f71:0x4170994cb01fe222,Raspaditos,Twentynine Palms,2.9,12,['Mexican restaurant']
0x80daf7054a66d789:0xbb852f90fc9b7af0,Chipotle Mexican Grill,Anaheim,2.1,47,['Mexican restaurant']
0x80daf7171ac5ef4f:0x107cedfff9026d42,Mi Lindo Sinaloa Coachella,Coachella,1.6,11,['Mexican restaurant']
0x80daf7c77b54c19b:0x5393c78b56debce6,One Stop Taco Shop,Indio,1.6,10,['Mexican restaurant']
0x80daf912c6117f25:0x18c0fae4c567fe93,TQLAS,La Quinta,3.7,27,['Mexican restaurant']
0x80daf9648c60ab3f:0x83982ba00ae9e656,Tu Madres Cantina & Grill,Indio,2.3,40,['Mexican restaurant']
0x80dafdbca0fa99e7:0xad2b556994b4cf25,Los Pepes Mexican Grill,Palm Desert,2.3,68,"['Mexican restaurant', 'Latin American restaurant']"
0x80db03278cfe3e9d:0xfe28f68a5eda9e2b,El Guero,Cathedral City,2.3,16,"['Mexican restaurant', 'Latin American restaurant']"
0x80db1b60ac637899:0x603b4e5db3f1110c,Chipotle Mexican Grill,Anaheim,1.8,258,['Mexican restaurant']
0x80db1b9cedb62563:0xae8fe61afdd39654,Del Taco,Bakersfield,1.6,1172,['Mexican restaurant']
0x80db1bee7aee5c0d:0xea609525405f00da,Baja Springs,Palm Springs,2.8,30,['Mexican restaurant']
0x80db21e34b07fa5f:0xa943be996fe91025,Taco Bell,Alameda,1.7,456,['Mexican restaurant']
0x80db56cdab09764d:0x773daac7c9c41e3e,Rosie's,Yucaipa,2.3,299,['Mexican restaurant']
0x80db5fdf24ea8e39:0x19a2f0637dfc7e3c,La Michoacana,Montclair,2.1,42,['Mexican restaurant']
0x80db62a6bb1031e3:0x5c99bbe44e675a65,Los Portales Taco Shop,Murrieta,2.6,171,['Mexican restaurant']
0x80db6edd770a7a87:0xc8b3b23b2475bfe4,Bionicos Y Jugos Guadalajara,Hemet,2.2,24,['Mexican restaurant']
0x80db6f38fdc04657:0xb8b8fd6050379b29,Las Morelianas,Hemet,2.5,70,['Mexican restaurant']
0x80db6f6e5ce84125:0x4e08f8f0c05f348e,El Ranchito Taco Shop,Hemet,2.2,263,"['Mexican restaurant', 'Latin American restaurant']"
0x80db7f10f7dd81a7:0x54e420f88fea7f98,Q's Tacos Restaurant,Temecula,2.7,19,['Mexican restaurant']
0x80db7f4760b38357:0xd4e33c2625047b2b,Rebel Tacos,Temecula,3.1,16,['Mexican restaurant']
0x80db7f914dc44d3b:0xfd1709bd6d6108b7,El Dorado Mexican Food,Temecula,2.5,33,['Mexican restaurant']
0x80db81f6edf1d645:0x3c2de3849764d581,The Mexico Cafe Temecula,Temecula,2.7,90,['Mexican restaurant']
0x80db8aaf8fbf8ec9:0x7caec95dec501b84,Acapulco,Los Angeles,1.6,38,['Mexican restaurant']
0x80db8de7a4dfdce5:0x304ff5cd0b4f9445,e•'lo•te,Valley Center,2.8,15,['Mexican restaurant']
0x80db91beccf24f93:0x7815cd83e1a52a63,Jilberto's Taco Shop,Pauma Valley,2.1,280,"['Mexican restaurant', 'Latin American restaurant']"
0x80dbc52456b5c88b:0xa72caae323811aac,Mr. Manitas Taco Bar and Fruteria,Julian,3.3,22,['Mexican restaurant']
0x80dbd00c69558f93:0xcb9bf7dafb6b36cf,Carmen's Place,Julian,2.2,40,['Mexican restaurant']
0x80dbe31bdf575c19:0x4b40fe8f7d685a5d,Ensenada's Mexican Food,Santee,3.0,34,['Mexican restaurant']
0x80dbe3aa7f48e29b:0xdd5d95f45a18ea06,La Palapa Mexican Restaurant,Lakeside,2.4,37,['Mexican restaurant']
0x80dbf30afbfc6179:0x7e5aedfd900f55a5,Cabanna Seafood and Grill,Escondido,2.1,28,['Mexican restaurant']
0x80dbf4993e618633:0x282b6dcf4eeec68a,El Paiza Mex,Escondido,2.6,10,['Mexican restaurant']
0x80dbf49ed5abab25:0x9e92d88bdf9a3d72,Taqueria Morelos #2,Escondido,2.3,62,['Mexican restaurant']
0x80dbf4a74f072777:0xf7dc9a53acc67500,Dos Vaqueros Mexican Food,Escondido,1.7,87,"['Mexican restaurant', 'Latin American restaurant']"
0x80dbf8e208ff4247:0x2ff1f0964687b4b,Ah-Jijo! Mexican Grill,San Diego,2.2,113,['Mexican restaurant']
0x80dbf8ec8ade5d45:0x952d1e263dadc54e,El Torito,Burbank,1.9,35,['Mexican restaurant']
0x80dbf91dfb7590d3:0xa082db87e655b1fe,Mama Testa Taqueria,San Diego,3.2,18,['Mexican restaurant']
0x80dbfd54e86940cf:0xf80b78d185db50aa,El Guero 2,Santee,2.1,17,['Mexican restaurant']
0x80dbfd7b6f428a97:0xf4b9494230f94687,Rancho Viejo,Santee,2.8,32,['Mexican restaurant']
0x80dc01438019e369:0x2d88d405ae1239ed,La Palapa Taco Shop,San Diego,3.0,18,['Mexican restaurant']
0x80dc01b551d47ce1:0xc1df08c1ad0f8477,El Rey Moro Taco Shop,San Diego,2.3,82,['Mexican restaurant']
0x80dc036f89844f33:0x968c90f10b6049b9,Qala Peruvian Seafood & Grill,San Diego,2.6,15,['Peruvian restaurant']
0x80dc03da6e9f12bb:0x86f3af01e22a25b5,Karina's Cantina,San Diego,2.5,20,['Mexican restaurant']
0x80dc0715f3adba97:0x74d140171ffd3c67,Fiesta Mexican Grille,San Diego,2.5,20,['Mexican restaurant']
0x80dc08deac92eaab:0xf0ba911d84925206,Chipotle Mexican Grill,Anaheim,2.0,174,['Mexican restaurant']
0x80dc093aaf1830b9:0x38b7f73cc0f6bf17,Primos Mexican Food,Solana Beach,2.3,58,['Mexican restaurant']
0x80dc0b8cd1f11e11:0x9feee0eea73d8a2b,Oscar’s Mexican Seafood,Encinitas,2.2,23,['Mexican restaurant']
0x80dc0c42dc901aad:0xb221bd75ac16a0cd,El Callejon Encinitas,Encinitas,2.4,15,"['Mexican restaurant', 'Latin American restaurant']"
0x80dc0c42ff9776cb:0xe18d04ad8ee3485b,Raul's Mexican Food,Encinitas,2.4,77,['Mexican restaurant']
